seed,scale,detail,roughness,lacunarity,distortion,instance_scale,color_0_r,color_0_g,color_0_b,color_1_r,color_1_g,color_1_b,color_2_r,color_2_g,color_2_b,valid,light_altitude,light_azimuth,camera_dist,camera_azimuth,camera_polar,camera_target,camera_scale,offset_x,offset_y,offset_z
503,-0.0684567532994784,1.1537412730653849,0.3178338904500575,1.2354148962465883,1.5160628535147556,14.844223520776207,0.5307097035045668,0.7053700911974403,0.6127387237218613,0.0149778140520966,0.1397202218185372,0.15159279242019,0.97492985656977,0.6302515266548295,0.9929637900606952,False,0.6744963240579384,3.465200359699354,200.0,2.3359014859493663,0.6127712112042045,"<Vector (0.0000, 0.0000, 0.0000)>",48.64563085439524,240896.1572864673,-261884.2534081994,283022.1091277574
504,0.1090466955526694,9.452586540828916,0.1837495670284954,1.625372710482494,2.0617835258453288,11.797187745906518,0.5938052040261079,0.5806847369889877,0.5795776759064943,0.3473656568150551,0.0911716273566533,0.956923170832596,0.7544412973075103,0.0459417625455654,0.6119679661600593,False,0.9645473538488908,3.0387389621485816,200.0,1.9238858212801293,0.6598344656616917,"<Vector (0.0000, 0.0000, 0.0000)>",107.29928358683291,772800.5102200378,531966.7502017841,320081.4839436328
505,0.1837333576183231,3.487745936671227,0.2955617730834293,1.6937384646870344,2.0433045817690547,12.54075448412257,0.0174253510176666,0.0051694374660945,0.0161686565672533,0.5101133774537467,0.1125851444609398,0.1144435002827724,0.8059403382436862,0.6659286623855663,0.5418830560491142,False,0.4952216052690688,5.117878294724269,200.0,2.877881068612043,0.6399746874644366,"<Vector (0.0000, 0.0000, 0.0000)>",147.05615514453052,352610.7425459556,605269.1267658952,949544.8899337024
506,0.270330019831775,5.522040886850723,0.6633343885034156,1.5933350623933846,1.8742358973356208,11.987034033354954,0.3158208310511112,0.4593013373555668,0.2813631179069727,0.2510064730445207,0.5246193344533284,0.2352676762705713,0.542946800736548,0.4242203856017146,0.4289626635304708,False,0.8124956721767971,5.790843346128099,200.0,0.9036478632964854,0.6470611965319135,"<Vector (0.0000, 0.0000, 0.0000)>",93.09761635169708,-80595.88028199633,51972.8468339683,99241.18253845256
507,-0.0077102025577088,6.105526867617729,0.0774595888558907,0.631175595935277,0.1075877534142555,12.174455484304431,0.5116655718053222,0.5983957073721774,0.4570847019215946,0.1107611764011514,0.1120152629044738,0.1119982645075791,0.6823274993120882,0.7680952045658,0.8277159508434127,False,0.4090274722195388,1.4212556402661165,200.0,6.232718464210026,0.9115759281378564,"<Vector (0.0000, 0.0000, 0.0000)>",144.21634824961902,-591105.9558673126,508385.7318247641,884460.8878187793
508,0.0651289340306197,1.3331174067802491,0.08312498321237,1.4631405446235288,0.9307756157615472,15.326333143098736,0.9359680838932845,0.7308413768882621,0.920553606262047,0.5314111614128567,0.5160001498974616,0.3613299063924629,0.4136793973026714,0.2397724638100545,0.3118835055779347,False,0.4277760539935839,5.134853342956655,200.0,0.1819934920427177,0.7077167365563535,"<Vector (0.0000, 0.0000, 0.0000)>",133.47190707386113,-845426.0795019426,-276790.3037341793,596433.6481792345
509,0.1424166347377141,10.518336533953596,0.8005556402287045,1.140078018437271,0.9144406025746474,14.38259861774186,0.0340635887041142,0.6256742923937386,0.190380765155693,0.0065611819606165,0.03390482412334,0.1703689095331253,0.1726049014901066,0.1616785710246637,0.1360303595020075,False,0.9215011247992556,1.0397571069973033,200.0,5.696650784850219,0.9216758298533998,"<Vector (0.0000, 0.0000, 0.0000)>",63.813628081639415,500592.12825716985,-104420.4982518981,-211440.6999427221
510,0.0683434815121419,8.759876684843881,0.0432932001403545,1.5638819784367004,0.6777465783467291,15.428472746741212,0.1139513918150926,0.1665073047203052,0.206569302999141,0.0109185154344542,0.0109900002755266,0.0109536371300443,0.3846132715780394,0.3953414619140726,0.0475460196766393,True,0.5454320801069306,0.0882609602525339,200.0,1.962895540189343,0.4745925038183057,"<Vector (0.0000, 0.0000, 0.0000)>",49.6408263178884,-134416.25405881344,-889758.1871326729,912091.4517857602
511,-0.0843427184587525,2.899987538037561,0.6155852113024782,1.3051510455928188,2.1722278748254644,11.413402230272514,0.2732292887010507,0.1508757678204605,0.1902547902988904,0.5672033194082442,0.2384291162863637,0.4514650038568181,0.9590970264455564,0.9572032133104752,0.9547413594589558,False,0.5905166442722232,0.2143953485888368,200.0,1.3090173825585625,0.95026301748205,"<Vector (0.0000, 0.0000, 0.0000)>",133.58343700903845,-86057.16462756915,-8438.303111294052,683836.2832966321
512,-0.1371612501596284,14.13176841261128,0.8892015666301051,1.2887194407836966,3.341231379236781,8.660294196002859,0.034207023080147,0.0364142164997329,0.0017341688638945,0.2369607999154741,0.2570500108057256,0.2062340082766706,0.1145664551595976,0.0581776737766636,0.0971012293459772,False,0.5053683627426333,5.293401252922644,200.0,2.8618451126363613,0.9315704885876206,"<Vector (0.0000, 0.0000, 0.0000)>",43.68547928270326,70377.74930573488,463212.8167051312,-455349.2461650983
513,-0.0299574551374415,10.557203434847438,0.8437634802326937,0.3811765804151055,0.829373236964476,15.221458956945732,0.389929666977701,0.5309050601092515,0.4306055856068889,0.5805823683394155,0.689273772564089,0.6272523698622792,0.3558421070341561,0.2698249525306928,0.1750070683441911,False,0.3331673867809053,0.5413631997572352,200.0,1.7197346117015966,1.0431586926472711,"<Vector (0.0000, 0.0000, 0.0000)>",113.7834839507766,-203967.87739958672,-58625.67448717891,-900918.8295276476
514,-0.1075500255347467,7.730280806443176,0.6030823995086994,0.4132890933368434,2.4049299486166027,9.713678576066473,0.0397628012795821,0.0316721557165901,0.1623723002706408,0.1862872047311309,0.8554787569044036,0.4749118494600263,0.514587495609766,0.4678125543881902,0.5562844550561794,False,0.3607294360633492,5.488081219225708,200.0,1.5170845916234597,0.454676338759046,"<Vector (0.0000, 0.0000, 0.0000)>",85.8808375766217,286762.77279845,504785.7189922482,528656.4818245971
515,0.0671770649583506,12.707336008929383,0.9501116686084368,1.2701625671446932,2.89198901902004,15.955401345911888,0.8614119672098082,0.8654973969008725,0.9527742149577244,0.8366092223212481,0.2288798286436152,0.4449887203493264,0.7202001786830071,0.4777888810871452,0.5044965819341135,False,0.3358405446599714,4.658114618149262,200.0,0.9983598060011636,0.4677034057714619,"<Vector (0.0000, 0.0000, 0.0000)>",78.84909521348658,233191.21968749724,-413044.0595468086,-273701.1201697136
516,0.1928627690167488,2.741833791853317,0.0656778789774183,0.3829997801549052,3.945968826118,6.431770644338632,0.0250799150893324,0.0164708194575879,0.0086730453988033,0.0817141962690885,0.2759384582442246,0.2155923174281689,0.8921891727210264,0.8302005730574858,0.2517231042763396,False,0.5774684482976231,0.7748548547461612,200.0,3.907370601979404,0.6240664348107403,"<Vector (0.0000, 0.0000, 0.0000)>",66.3430273806548,635397.99137481,379375.1924724095,-137027.88576983986
517,-0.0035054568407847,4.048216890181036,0.3220991022654428,0.9987436992793955,1.0202871682662429,7.658581531449065,0.2058010766741871,0.1431897685114114,0.2340754367009014,0.6796689664653612,0.5971353270206163,0.0002002802946549,0.6606067313916909,0.7664159437644741,0.6044897178875719,False,0.4227553561892139,0.8737204002991138,200.0,5.261814161400138,0.3953276274410429,"<Vector (0.0000, 0.0000, 0.0000)>",93.58983476868686,-977278.5567410628,-329603.6106194457,289899.7895613857
518,-0.061652506329704,8.842834470810796,0.6584749450936419,1.5684571613833267,3.4572772505119964,11.265564542140249,0.3223433208711342,0.442561211103481,0.0334243115426291,0.2177843381790996,0.1817564716818663,0.2572410416775883,0.9325388915670798,0.4661199134473659,0.8155953188391608,False,0.6426036632081544,6.010190105314308,200.0,0.8098380120317743,0.899788632666727,"<Vector (0.0000, 0.0000, 0.0000)>",79.05203027357912,666515.8968242113,755926.990178417,-545808.9226047894
519,-0.0297373551073854,11.559092599114411,0.9512406516978624,0.6991130335350753,1.3744637852049548,11.434964183823023,0.510046294050261,0.509897474805094,0.5028384968285664,0.6676233195852858,0.9404558195525484,0.8468784084134753,0.2031576209413603,0.2116196398268334,0.2089702273227729,False,0.8814778290529672,3.3450574296471207,200.0,4.980966445854499,0.3975418850661749,"<Vector (0.0000, 0.0000, 0.0000)>",100.75165637967088,-872709.0376368777,292591.0521061029,-653849.4807852462
520,-0.135249122206335,2.296151432562097,0.5775082108696231,1.0203814339358177,0.8995624570926966,7.921939441271515,0.1055657094956077,0.1426783643520369,0.0861636875780914,0.1074744221701463,0.2451689066402836,0.0629865046613025,0.3989817936018693,0.3748717036123896,0.5248242968488813,False,0.3433905948524154,5.851446451435694,200.0,3.6907733902645976,0.7368435856068967,"<Vector (0.0000, 0.0000, 0.0000)>",78.36048233518434,741787.893818923,-992864.6672123593,-128686.9486243748
521,-0.0403774933618602,6.630059235464582,0.6870016817243473,1.987982867328394,1.5880655637753764,14.16284885307646,0.4493934934636054,0.3558106549677144,0.4819755685597758,0.676660790050791,0.3159527202130577,0.1126897906570554,0.3446467645201054,0.3271629122205918,0.3212036292960685,False,0.3208046322872317,0.0721116359199042,200.0,1.6446786835631348,0.4474817898195334,"<Vector (0.0000, 0.0000, 0.0000)>",87.84012361902839,607980.8177432984,434600.6158280768,-406937.3465109548
522,0.1054473018276541,7.832271809372746,0.0612092402452326,0.0272855716244928,2.1266680842781467,6.173986128648861,0.9871268728837544,0.3859640146440851,0.3401440700137348,0.3245572396922925,0.4672109943728502,0.0054503457718776,0.3337693514693495,0.3326936539297329,0.3892434095069532,False,0.8405234625640878,5.952392299464811,200.0,5.460003527632519,0.8147881666574526,"<Vector (0.0000, 0.0000, 0.0000)>",56.621811455792006,-712041.4134495241,457458.5599434085,984743.1483038834
523,-0.0026091664326095,7.411682271665485,0.7117254184227276,0.6121433425341589,0.3878311570021062,11.15508252756102,0.3434775718709546,0.0197059683393432,0.0034169102977972,0.0640515312354592,0.1284588834530322,0.2054499551574511,0.0387992396755742,0.1088642473242226,0.0205453006805774,False,0.2869064197823458,3.6580920015968106,200.0,0.2359440925865346,0.5329194925440417,"<Vector (0.0000, 0.0000, 0.0000)>",90.67414237685986,-345078.1603724414,353319.3310998706,-872943.4247379176
524,0.0601218471084997,3.888056600796314,0.470447012410368,1.5325196999220736,1.9843255765982764,11.01028835754162,0.3805165646440418,0.3048465795430904,0.1878021322152014,0.3505233945033002,0.5481223742892328,0.1506033320016425,0.083660999472919,0.0348702483033237,0.1124553640076414,False,0.2767022221901873,1.6838846634075917,200.0,1.6185805833461,0.5790306213573568,"<Vector (0.0000, 0.0000, 0.0000)>",75.2161298786944,160679.86498197587,-317951.4549800104,-848332.900213114
525,0.019891300866638,3.373420396464016,0.9747842755766236,1.0595324027629385,1.0827782943316118,13.056718799138784,0.0108462064783879,0.0106749560789564,0.0110494127456272,0.8807058276607501,0.651568690401913,0.3870069008561372,0.3046448808506904,0.8662295175817125,0.7339799508354319,False,0.3094246929361825,1.2481558296451425,200.0,4.091543526542001,0.5112601502561713,"<Vector (0.0000, 0.0000, 0.0000)>",39.44257896064473,802670.1789222262,-211112.4349926198,455717.6299966122
526,0.0066386302467338,12.655424301955478,0.3456577434822854,1.936113798898486,2.821745389799463,15.327424023111128,0.0987111353198139,0.1035094738543599,0.0988788482295205,0.3753899058877546,0.188137533767341,0.301840211760529,0.6826397691305769,0.3739272880090973,0.1866394803696527,False,0.2235943839083826,2.03947095800257,200.0,5.783447564753894,0.8612769117347694,"<Vector (0.0000, 0.0000, 0.0000)>",95.513779771722,558051.0604196752,-380894.8221478252,952545.982494225
527,-0.113491577182084,3.022077778847869,0.5055303176979296,0.3844839283694847,2.535977797085091,9.676670547514664,0.1746370628002905,0.3192319078964871,0.3313449232150885,0.3609391003343281,0.5745499992217122,0.6166555238436429,0.3744209863315234,0.062104257127789,0.1921447478649985,False,0.7420590041175097,3.862032340860463,200.0,2.374532282814466,0.5853219872163711,"<Vector (0.0000, 0.0000, 0.0000)>",133.49748356125465,-385650.8104845246,-316826.68127535365,-436347.1291841053
528,-0.0139818350386889,5.905956782451504,0.1620160770250046,0.553059603747682,0.692148410667591,12.913136847182304,0.5947188495877554,0.4372718896047504,0.5492254573612639,0.4668150439089518,0.481399293763185,0.0788998545515363,0.0906005126012597,0.1618085871213193,0.0926895169743294,False,0.8444892095613314,3.695688291649148,200.0,1.4042783781874848,0.4255713515931982,"<Vector (0.0000, 0.0000, 0.0000)>",142.25054448716165,-992251.6122051514,-319246.2344314377,64501.73879937339
529,0.0928239398928373,4.032597446163369,0.576284439091311,1.251959672137237,2.6524960560144235,14.194837326073737,0.9584198647965676,0.8612233732703233,0.6013052157221194,0.2994305433833995,0.6372906169300778,0.0215527177485448,0.1851847730644622,0.4980703766324298,0.3379455815150808,False,0.5644868826516556,2.254168223791382,200.0,1.4293523822400984,0.3998774368341908,"<Vector (0.0000, 0.0000, 0.0000)>",138.70160502778697,863298.4580616602,-462213.9869244589,734922.5615597444
530,-0.1633076853696893,14.630483668214836,0.27060267974086,1.6228367319411694,0.9412589196829692,7.500665666968837,0.7885673371516451,0.8185665418231785,0.9160742349731904,0.6075753227974907,0.8273608277207434,0.9647416689764708,0.7414813391766226,0.9880760862407232,0.9448381792525136,False,0.2810490170793808,1.576638045711294,200.0,3.204324536542281,1.0122689578712798,"<Vector (0.0000, 0.0000, 0.0000)>",78.57692532098417,334137.2056539443,-438271.8892923527,-710051.7387198418
531,0.1441395151409253,14.43440525753945,0.3975518549865117,0.4154081886764795,2.13023326652466,9.720873630352049,0.4973604430518111,0.0335014622216192,0.4919772334654282,0.368269200176727,0.2638233817445103,0.4032124303061848,0.4599299992801037,0.0921273448691441,0.6250268246758239,False,0.3051463257258711,6.247586921022121,200.0,6.1273014970802,0.9552407470443732,"<Vector (0.0000, 0.0000, 0.0000)>",47.056288054524565,776798.3253992747,-146229.24466187065,-393260.0830858373
532,0.0058812621271767,3.128518538765906,0.7969789530779774,0.5818829771087402,1.2311866489915064,13.569256625058513,0.0220545431201656,0.0220384127118742,0.0201080852643518,0.4185652470282235,0.0986796407977053,0.3034285913599328,0.8040879288243606,0.4919836853886104,0.4214076702002587,False,0.6705436712848909,0.1171489756486188,200.0,0.5609055062081751,0.9709171694429266,"<Vector (0.0000, 0.0000, 0.0000)>",125.54301027205634,230728.22413969133,-243164.3183901538,5735.693863767898
533,-0.096686651775952,11.801164580304324,0.6346667012592309,0.0569690965960427,2.6612770291883456,12.599338007240918,0.3287282734807301,0.6768627621072304,0.9011120859604076,0.2994937716789445,0.3627633045254782,0.2972925144139465,0.7451090328453047,0.6179982978041488,0.496922465604792,False,0.5217698872513319,1.5243327067715935,200.0,0.3033610446200525,0.5272565842993651,"<Vector (0.0000, 0.0000, 0.0000)>",82.1394252717059,683126.1897335167,-603992.0558720224,528335.2139444707
534,-0.0530275012067665,11.565838044390548,0.7912713858742101,0.6349919926501795,1.835517310588218,9.104103908955627,0.0099630093446569,0.1063274489351887,0.0983170382410137,0.1431062101074275,0.0857022868906339,0.099921074114741,0.0271846450362892,0.0212276055307333,0.0247344288513379,True,0.9906063072192152,4.352172186074264,200.0,1.2906327523687,0.8286225834628514,"<Vector (0.0000, 0.0000, 0.0000)>",48.63867268642885,476990.8094429082,-844098.8907456625,429123.0051316104
535,0.0484203764598517,4.685400075565668,0.7906326114648277,0.2034921680585619,0.6444298861082034,10.69189911899875,0.2748317153187118,0.2087780393802374,0.2152713833128249,0.2293516437886564,0.2398773379817871,0.3642835626819372,0.4054531975659855,0.3940926943610737,0.3933100571181926,False,0.9213023256017684,0.9926074057304448,200.0,0.2920097264324649,0.7615552634214338,"<Vector (0.0000, 0.0000, 0.0000)>",33.63442735739904,662604.3931667723,-317155.5384257832,-540277.4667304937
536,-0.0736718523820713,10.329329284331989,0.2399489937304637,0.7612485195326777,1.91218208029199,10.989777148782936,0.1254597157957001,0.1283461794888936,0.1156869790262967,0.388464721726738,0.3008892890230673,0.3876940867483082,0.0767385920276738,0.0640842255086096,0.0452680070007532,False,0.4314570814709109,1.3790583239125558,200.0,5.08760047783415,0.943329959203862,"<Vector (0.0000, 0.0000, 0.0000)>",120.65305838788684,700012.4104709388,-106032.0468219486,-961552.621115934
537,-0.0268799623194958,11.757303881316178,0.087738579266144,1.3459405956335282,0.3964072036940642,15.193692820954926,0.0442847287660301,0.3215171271729683,0.083935777528901,0.1039610349839598,0.3976095813770567,0.4339052245457258,0.3089947181272793,0.2920388294563069,0.1618460204758372,False,0.5328905899750762,0.2119779570312778,200.0,5.24733134708311,0.3589311238632839,"<Vector (0.0000, 0.0000, 0.0000)>",30.7299307930042,-282028.9005982671,223621.6046117316,-607116.5832677975
538,0.0470020549148337,8.119322382343405,0.1227836551464125,1.2240852815062928,3.5654146825137025,13.258380410071034,0.0355071228158867,0.7233617600230045,0.8476329078963266,0.7414724718385276,0.5707428878193374,0.5671840877409812,0.1217615658775941,0.0618511605238178,0.2017248037352825,False,0.5034521826762566,4.188993589358243,200.0,5.055603718760942,0.7532387041337307,"<Vector (0.0000, 0.0000, 0.0000)>",38.57160888523401,208962.5813384259,456289.5687328486,-563195.1794263753
539,0.0706728559026786,1.9029557471923169,0.5525793676596887,1.215295118275025,1.8700035039479088,9.08605045537131,0.7033454868278652,0.4305332582885157,0.3968217908933188,0.1733285226980817,0.5039451995504056,0.0049970222548089,0.920343092925879,0.8103213309779796,0.8350549207439093,True,0.5905990518741535,4.807810910718198,200.0,1.8723572034625884,0.5604714944524647,"<Vector (0.0000, 0.0000, 0.0000)>",126.62983591171654,-200256.9319445251,-361909.0562648255,-711108.5169776292
540,0.0970779603649412,14.669715616850898,0.4380156966239728,0.760755605200363,2.182968654055108,11.55389170213845,0.0314907467438933,0.0381521834638112,0.0262078735874638,0.0217101114244006,0.0043289881539308,0.0053554171614438,0.2003177158078201,0.998981015156216,0.658278740816742,True,0.5546930997087414,0.3715807145508507,200.0,3.301918720164593,1.0378237925761158,"<Vector (0.0000, 0.0000, 0.0000)>",60.738718929912096,-500121.3423347816,356922.6281386609,152045.61766264983
541,-0.0176260981873833,8.954079046103018,0.1646887855096754,0.8315216934002572,1.471222281434891,13.762152963391344,0.2130081425150869,0.1698924272595683,0.2762502057135167,0.0126321984311647,0.1431569415186254,0.213924434689154,0.0919357458202053,0.1212095182911051,0.1199961264431467,False,0.878661898394727,1.2405731302958298,200.0,4.639432581742383,0.956522179957068,"<Vector (0.0000, 0.0000, 0.0000)>",144.8509506097305,642125.447171448,1255.525196897448,314340.99747040006
542,0.1103521552425133,6.079922931551685,0.0775949201885704,1.3643148237530294,0.7631226154828128,12.854517591153678,0.0199697887076053,0.0020817365982432,0.0042572006291245,0.6533219285886888,0.368011688401977,0.305249540620948,0.1552510465336738,0.0566322843713862,0.2988557737173795,False,0.2398929986171014,2.061012979051714,200.0,4.991605946647417,0.6219092820395358,"<Vector (0.0000, 0.0000, 0.0000)>",138.78184714307702,394224.2679762186,337436.72011229163,466276.5428799258
543,-0.0303059661883189,0.1475592566730804,0.8792951726675402,0.6069233504190814,2.3816245329301267,6.022362632653049,0.1511836707573443,0.4461243349841028,0.383832634157011,0.1062888469395932,0.3963985080044279,0.3016976394353641,0.0816844820408104,0.0757475118545204,0.0632590992089626,False,0.8729885162706614,5.8683696409640165,200.0,4.503680006349311,1.022172776172681,"<Vector (0.0000, 0.0000, 0.0000)>",48.30380414420323,910233.6427837616,-296745.77622886887,-64993.31785910099
544,-0.0811684177244376,11.244743370549116,0.5840739154610399,1.2712526154690775,1.2036756943747011,11.468115803826295,0.0556187583982781,0.3834930551531258,0.0456270410263277,0.2970630696309527,0.496861945856466,0.3953460174589204,0.7917666368021601,0.7576187239918838,0.803871759518808,True,0.9396618995380308,1.5767796534560183,200.0,1.897036772305349,0.7086938298075676,"<Vector (0.0000, 0.0000, 0.0000)>",87.23618668720567,-779088.4651261909,500280.754213518,572913.5851241187
545,-0.3663340059828379,3.499824450541568,0.4754360943152036,0.7147445495703231,3.920567411320833,14.304551188967302,0.5389665226591035,0.6523119410130923,0.119654825672324,0.0754321980044896,0.0043599422561899,0.0148444809337094,0.2083301314016156,0.2134076361491189,0.2051435594495455,False,0.3350584022780533,3.2698570041005457,200.0,2.649297092824168,0.575703184417328,"<Vector (0.0000, 0.0000, 0.0000)>",36.275514075568445,-965792.7849009994,936588.7424289584,367917.6679193247
546,-0.0453276387356399,2.239393546832277,0.7052872054585964,1.602905272993286,3.633256598543341,9.516343042380784,0.2902785635819568,0.1795374049667943,0.3682528844240497,0.2914161978000666,0.9335496092694788,0.9962570041228128,0.6778081841744963,0.9837965066789208,0.543427017431685,True,0.995028053798948,3.6611185256999166,200.0,0.0142776948399951,0.3947693944469641,"<Vector (0.0000, 0.0000, 0.0000)>",40.32240067594274,769493.1137822415,-299775.4712552654,-444083.02637248335
547,0.0265725226842963,8.548573607187592,0.6250334237290457,1.487403281255065,2.0955714410785826,11.625182623336633,0.9965727195797698,0.5135402616955274,0.3870197019462494,0.0171795777897865,0.1518635885357869,0.1328345218039522,0.5721133762820145,0.5757199499719828,0.6115999125945448,False,0.4144368291228233,0.3889496437694799,200.0,1.1601072812244309,0.7173753564718035,"<Vector (0.0000, 0.0000, 0.0000)>",107.27645927977402,-272727.204723582,419342.8617551944,-469308.15513643634
548,0.0601500274957537,0.1413571954231174,0.3506763604533848,0.4526123224033971,2.2203589522474987,9.655683511286927,0.5950575200339936,0.6814191278974606,0.2778197091020609,0.0915997120124053,0.1553241256938511,0.1649421600539738,0.4801306910939777,0.5355155235124358,0.4603868819382291,False,0.5125259026238669,2.7413014218364835,200.0,1.4219072194753974,0.5789632127113474,"<Vector (0.0000, 0.0000, 0.0000)>",139.28693393923552,100753.21659004712,423037.4013056038,-593197.4270069529
549,-0.0278683972643632,11.48835757205567,0.2745470561049149,0.7343731264281417,1.3913144599582217,11.82485539547466,0.158128273108122,0.109231878103896,0.0706921695218889,0.1768684228824452,0.3088006373937068,0.1304261576256716,0.0267454957513698,0.538514207894558,0.3156196531210104,False,0.997828451067402,0.1150147085575432,200.0,0.0153048575125534,0.7858874054243569,"<Vector (0.0000, 0.0000, 0.0000)>",127.08750834196184,-360440.7799412977,-203658.04420989624,-275403.8794618618
550,-0.1054995135039781,0.2414906344481776,0.2716045755874124,1.6187751469696974,3.410779261878403,10.151928872189696,0.1491803418888338,0.9765553023835648,0.0897077669135324,0.2399189016851974,0.1183737858309267,0.9327438245721064,0.2899712445045925,0.2715035629669419,0.4723704925179138,False,0.5001352193384252,4.774483171451438,200.0,2.1611634632624304,1.0409004820677992,"<Vector (0.0000, 0.0000, 0.0000)>",101.75549903229508,-359255.4451073103,-540194.1227432193,958536.5476054036
551,0.1144216938607398,1.0636611146505022,0.6543976959421565,1.4610589832373244,1.89885141416628,7.483631026228764,0.7810008825361954,0.6101775469305872,0.6477396259535096,0.5003497436408436,0.4914586883675692,0.1173184926672715,0.1182479537757263,0.2396080759188226,0.1747287424711241,False,0.2085132827280937,2.387352023291944,200.0,2.902740487543175,0.3617488536782391,"<Vector (0.0000, 0.0000, 0.0000)>",119.15751690711996,-117028.66209209956,-214929.3004030081,-882606.4645687251
552,-0.153404489408923,1.9923100770158209,0.5322528125028922,0.9383568409570644,0.8677816581099833,6.727492142046005,0.5107293972102958,0.4766531685040795,0.3825638998088411,0.0410402173088857,0.0298628351768228,0.0868192718131602,0.2742457021273393,0.3306423681361736,0.5105907373224148,False,0.6426155072331092,3.850424696339071,200.0,1.6474318221038038,0.7960854068657498,"<Vector (0.0000, 0.0000, 0.0000)>",59.09572956712208,238271.55803646147,-870282.8129987374,641026.2642472577
553,0.0780583025778176,2.0400961436813163,0.5091494334101507,1.808745488771124,1.5909742024282465,15.759076509124831,0.1651623856962193,0.1148457481147253,0.3107347933690515,0.4470483494273746,0.3853958916977414,0.4603005121706865,0.0463302176530748,0.0465839563248122,0.0835795926887017,False,0.4768076427082416,3.714757022146389,200.0,2.593615065804722,0.5438932542076748,"<Vector (0.0000, 0.0000, 0.0000)>",132.2173285783771,613225.862581023,102083.32128267737,-642375.0262732864
554,0.047215808755364,5.038365091322757,0.8248917522043507,1.8174933033425305,1.337258739726333,15.01623625996185,0.0739199966620987,0.0422234111926621,0.0440073809302501,0.1534051192285999,0.0478750845375378,0.1334076622521918,0.3926095969488442,0.6396578739033955,0.9086015900352812,False,0.477076951762758,4.353240966483521,200.0,3.8241363855815873,0.6539176135347287,"<Vector (0.0000, 0.0000, 0.0000)>",99.84306983096016,173914.0209992393,707963.885323491,-440129.0169477888
555,-0.1386998088307398,14.261286694580996,0.1629686923637171,1.2234722707641783,2.997398067454494,12.679727942840998,0.026110700219438,0.0262065156919771,0.0258811912099715,0.8447683878961256,0.8226338604008773,0.8911071288928378,0.7796867578099215,0.8885320152074525,0.2959219003643916,False,0.2453187188662747,3.4117678826169087,200.0,5.432204637290119,0.3548606249733972,"<Vector (0.0000, 0.0000, 0.0000)>",72.28475881285388,159887.71794322715,-987695.5767210692,-722935.4040677196
556,0.0409869757089267,14.201940478255136,0.010813831280694,1.2748080694579975,0.1676163828833439,8.225425902036248,0.0971158822511518,0.0916372420368967,0.1054841694226689,0.7961337301591914,0.2571531795565084,0.0834037854483565,0.3644566920861999,0.371325269815885,0.3369099680418516,False,0.9078503336798756,5.659319093791356,200.0,5.178918977308488,0.6271481703636748,"<Vector (0.0000, 0.0000, 0.0000)>",51.42978758088709,-205705.69956242945,-354862.9434675656,178234.17266012565
557,0.0676934374814548,12.086731013505108,0.2522942343061108,0.7814758651892604,0.7192611541320941,9.523557733374943,0.0684172972066217,0.0430511702560935,0.0708951713708522,0.3913044961820807,0.2499436854109717,0.4353420644631173,0.4345603184765081,0.468463880845208,0.4705462687762151,False,0.3580450332048029,1.6166396523488369,200.0,4.309912728976636,0.9261345270081636,"<Vector (0.0000, 0.0000, 0.0000)>",144.2186066316658,632726.54856895,987671.9398517729,-445995.28425577225
558,-0.0113736269171483,9.5632046917606,0.0238490004161201,0.1970770145590252,1.0183516226824767,10.437678998690789,0.4827374987831708,0.4905673505332638,0.5769794367475792,0.195672826388159,0.1890952901725066,0.1382793472341913,0.2176440150937237,0.2750048187345107,0.0203079021918655,False,0.4465342115807388,4.164135197063334,200.0,3.807420505969848,0.9552401867291332,"<Vector (0.0000, 0.0000, 0.0000)>",40.62630312122465,-699970.4560153803,850460.7061241567,295584.79780912586
559,0.1312637502313847,13.584217877154474,0.9526865116124535,0.221222604289822,2.172568162319961,10.850974616252447,0.8063009910136993,0.204143118742972,0.8309828184859168,0.008669513397708,0.3316236302062731,0.8321793329416258,0.097628296668119,0.0978513873752456,0.1895709902877964,False,0.3356287515930055,6.130412144501123,200.0,5.676814375842564,0.5873164412333961,"<Vector (0.0000, 0.0000, 0.0000)>",105.00521330745524,-807477.74802805,267323.9807947455,697267.1568772676
560,-0.0403440330428354,10.94762558515748,0.6152372707181509,0.1970171819078079,3.089430203352,15.229016290622576,0.5164145238146116,0.5214697975605115,0.5207212910610998,0.5622983121577456,0.5500695307021249,0.4605191651663018,0.3877439629048823,0.843302850575562,0.9547659741258248,False,0.3325794704652883,1.374125474913638,200.0,0.6539253227545836,0.4814178762503824,"<Vector (0.0000, 0.0000, 0.0000)>",80.69863665103041,982087.0534528644,-346661.5387448302,-594758.7398047266
561,0.0297706686899715,5.679575639061817,0.7929813656891775,0.5300390411787463,2.2968413252862714,14.97483729240886,0.0425115476900883,0.02387288143109,0.1176110363355613,0.0159818515299913,0.023224103415222,0.0716526937209924,0.6747123952214042,0.2037910078053595,0.4852158452361163,False,0.2342512924904673,3.069973849557376,200.0,1.2415351962206824,0.8318812672254647,"<Vector (0.0000, 0.0000, 0.0000)>",57.580580185571264,-131822.16082535137,779046.6575633236,926221.6849650712
