seed,scale,detail,roughness,lacunarity,distortion,instance_scale,light_altitude,light_azimuth,camera_dist,camera_azimuth,camera_polar,camera_target,camera_scale,valid,offset_x,offset_y,offset_z,color_0_r,color_0_g,color_0_b,color_1_r,color_1_g,color_1_b,color_2_r,color_2_g,color_2_b
2522,-0.1843374548304396,9.456073993997697,0.3939200431449596,1.878513851860237,2.3161344907875674,7.918853077181531,0.5545218899870412,5.926295442360424,200,2.117049293252726,0.7235708149893552,"<Vector (0.0000, 0.0000, 0.0000)>",68.08256249200181,,-437880.5759843128,-343087.46863974514,-303200.91732726875,0.4447840928626628,0.2883787428218693,0.5275868199049681,0.0764343255415256,0.5690005647420059,0.6739615815132057,0.0683602730952996,0.0742807557281923,0.1477858080073314
2523,-0.044890893200758,1.715851276174944,0.8922536669018059,0.0906521852425323,0.8185651620649836,10.277536498911646,0.5142799502805052,1.6455669920338003,200,1.9174738396478128,0.6732079939277447,"<Vector (0.0000, 0.0000, 0.0000)>",98.16621620042925,,790283.8439644512,-909994.1868608576,928359.1207238048,0.6178492440595472,0.4416125848054146,0.4655624372843577,0.0080351417828606,0.0294484472128666,0.2322373527700816,0.270517677106089,0.2802980717554098,0.2948684729399403
2524,-0.1272728149741787,9.751156792919438,0.2212740841100112,0.0602658467362264,1.7233975769652488,12.347556185326546,0.3893588665340635,0.3426065135805001,200,2.5535599397744693,0.986812363673382,"<Vector (0.0000, 0.0000, 0.0000)>",141.37270511587755,,-443222.482586127,-184837.3231003253,-147060.60187843745,0.5020195404891424,0.5908562732226005,0.6517171248897276,0.5956584025668678,0.1263007779577276,0.5203239438593713,0.7278068729447658,0.7434576260641979,0.735428227135994
2525,-0.1627692778749346,12.74001995273236,0.5419151837545086,1.115566826134981,3.610575451824836,9.096203828827957,0.8473305625734617,0.25541640150477,200,6.037680915187887,0.6713229071525906,"<Vector (0.0000, 0.0000, 0.0000)>",101.73370112888054,,884494.4871612112,702667.6505548658,960836.5849040514,0.0029746021836227,0.0073491049111947,0.0072739620625239,0.8709417154065857,0.5386780594250989,0.6215475982586575,0.8889110993746057,0.9119617194950096,0.6327379823365655
2526,0.0544443054230253,13.06630202616206,0.3678251036987394,0.0999115253560309,3.305513174834479,14.395317298756089,0.7102859069775735,5.519426478628422,200,4.897748759059688,0.4254953199695188,"<Vector (0.0000, 0.0000, 0.0000)>",129.91094356422795,,937771.5517728648,14932.47858509794,-666341.29510536,0.3046696998513234,0.3274601969487788,0.3386659463159012,0.0652674423297929,0.0684149060764969,0.0260245141413787,0.005886869046925,0.1707070308484309,0.1544255937378572
2527,-0.0442789550301754,6.895609103748116,0.0813707004977486,0.7219918529043499,0.9204847038329986,14.75245054515572,0.8463456981588491,4.060296491631752,200,1.5407647929419857,0.4882739667541526,"<Vector (0.0000, 0.0000, 0.0000)>",49.99501418767633,,-472232.053278886,-488991.5531597756,538520.9931473769,0.0658686150997815,0.0944576104963089,0.2280542583379686,0.0895076648763787,0.0335914622380002,0.052412107081726,0.065424343230693,0.3195071704100543,0.0847669845440294
2528,-0.242587376550213,12.089860926845873,0.1440115110843335,0.207275911631674,1.0363395427086908,13.886303165386746,0.2020485516123538,5.079841224368085,200,4.401550080796913,0.7205618868343564,"<Vector (0.0000, 0.0000, 0.0000)>",125.19806538135146,,-647217.4598628914,-301242.18237974937,231507.43336617108,0.0065798240155095,0.0790549613351951,0.1108731090531612,0.8513226584338884,0.4731989134039234,0.7166854729564658,0.79956636391741,0.5747320368559159,0.7475468801393762
2529,-0.0487461202624181,5.186093264151548,0.6976202833197066,0.0510874401697509,3.153858640148345,13.101840534704955,0.4187269102132209,3.5539492712950427,200,3.832158208443415,0.9580063382081484,"<Vector (0.0000, 0.0000, 0.0000)>",118.52973341653072,,-8555.05948472186,-238916.22848529264,765884.036186516,0.1493496574196333,0.1441997074545288,0.7434434698430945,0.3333529105116811,0.6480706393413755,0.3101463459256761,0.7600748909628771,0.4365079501200835,0.319317991001022
2530,-0.0528220143341423,1.4634825658866255,0.3543325762516244,0.5600217238410852,3.534392173707521,13.073405032215335,0.8406665913697227,2.3557712412088567,200,4.032143584438352,0.5746657799350774,"<Vector (0.0000, 0.0000, 0.0000)>",69.82964651435745,,-114862.88733926148,-381335.60580432496,-81305.82934639929,0.480137151902619,0.2650314996752504,0.5371758796119818,0.583336408643503,0.5059916822533285,0.5564011245852699,0.3241605138089105,0.3491528966671861,0.4671179835775308
2531,0.2988399184135197,14.223860299228075,0.8831999913924815,0.5323125852689694,3.327838434633696,14.916003848737112,0.6284673166866448,1.168047505346839,200,4.33418711032814,0.4060632698647903,"<Vector (0.0000, 0.0000, 0.0000)>",147.5089045909383,,-603578.9567592704,-353981.69629508327,-239036.8665864251,0.1884244232959019,0.0745001913138678,0.2304244552916662,0.2688273727079946,0.5475164856418393,0.9654640783552312,0.3365320905494392,0.3974074043577026,0.3974819623117002
2532,-0.065303250849217,9.264557513887064,0.2340402909160328,0.740871484829905,3.027706922513974,8.769650828358401,0.8759476369909847,4.677808451503693,200,4.205307456613038,0.6705558660370587,"<Vector (0.0000, 0.0000, 0.0000)>",32.718752224325875,,-646262.7952185895,-884986.057926379,-946212.6081607244,0.4752661436477799,0.3267514373036237,0.7938360672630821,0.1642940879463054,0.59277798430447,0.473655130958436,0.1882195835075462,0.0041150927939846,0.0942682710921923
2533,0.0961675484902247,2.2651856508991224,0.7373183461248907,0.7755339465817348,2.2982200670606017,9.176282832674662,0.7493961535480786,5.939478778159752,200,2.543584943214926,1.0156809669496114,"<Vector (0.0000, 0.0000, 0.0000)>",130.0557871441536,,-43097.831449019606,-210859.52428919787,-114021.35055122548,0.4155930101527699,0.3708477037614963,0.5415637253731673,0.4562964468041613,0.1573227232768314,0.3036043152146275,0.299747156243784,0.6463376843102195,0.9421289336421382
2534,0.192581739300076,0.0527494721945431,0.937724538353001,1.5961510348057786,0.7593764723969252,8.411248274451793,0.7514379100936808,0.650040463101409,200,2.5875093808734984,0.894710801294019,"<Vector (0.0000, 0.0000, 0.0000)>",88.68521221087458,,-255976.94199575656,-794287.6364540652,713409.6295502135,0.0107743045822116,0.0073884426172031,0.0067818942389641,0.0626505672349719,0.6075775402098267,0.4235883895877743,0.3992887403864951,0.0402836133459085,0.3149138533174638
2535,-0.0105780516302583,8.252423946914783,0.5540820831818889,1.861057527000406,0.4879930752272887,11.368353864287023,0.4024209947250519,2.230102102381712,200,0.7965462244220636,1.0329800903909143,"<Vector (0.0000, 0.0000, 0.0000)>",140.0615504322068,,973502.8355788604,449675.4785795957,794202.356151171,0.2070485055329896,0.2853175942111372,0.2237084607532264,0.085618267658976,0.0901727656147854,0.1799039941522086,0.262145682171291,0.2024071129017411,0.1657150197744087
2536,0.1189443433330513,6.5946966643068725,0.568540387156665,0.4608533274790429,1.5469829049652692,14.42148992927972,0.7466859181645789,4.24911455327978,200,5.671696114933409,1.0339383809513922,"<Vector (0.0000, 0.0000, 0.0000)>",97.39733384566972,,768343.7595574192,-399324.9351688147,-604966.2070835603,0.4744681488749571,0.5020252543435931,0.5915082564277665,0.0067493352635924,0.012026061341434,0.0107708161266302,0.0360951379781193,0.770336965421463,0.5098070555017412
2537,-0.1592605349553315,12.16666652324823,0.6708986612932171,0.3114069309798004,1.113059791331117,14.32334983861954,0.7103192696641185,4.335369331356571,200,5.336869111418883,0.8853840607281325,"<Vector (0.0000, 0.0000, 0.0000)>",104.82434042115108,,-660908.2430589678,-818806.2893546679,77690.05661292141,0.0423613038633163,0.0423651265131951,0.042343482231337,0.1742591579458461,0.6786952938843217,0.3771388844132265,0.7558794741541458,0.6411645509684402,0.7469941093636592
2538,-0.0062925368174526,13.482851521117713,0.4211529777486434,0.0571830643092132,0.6250769910982887,7.508655924523659,0.6994759053542849,5.0613870087245525,200,1.8372939195354856,0.4114798365654352,"<Vector (0.0000, 0.0000, 0.0000)>",37.346574300937945,,-386761.1848627839,795993.0976502092,983509.5076110744,0.2397278377438049,0.8349654118187839,0.947908472023408,0.2721741443141427,0.3893604660818489,0.0508995903629747,0.3526007823272029,0.2266327066362422,0.6117281621384846
2539,-0.1146800668893009,0.5230875154032466,0.2103068630295052,0.0565137558665624,3.932169562814945,6.605916642309613,0.5998707038690816,5.0758815064126965,200,0.1661777855807416,0.8868704515582082,"<Vector (0.0000, 0.0000, 0.0000)>",68.03050072099558,,806000.0333828016,-174573.91069895448,-47062.769858300686,0.0424958889776068,0.0692941250612245,0.0635225298199469,0.1810562906831057,0.8054839540525288,0.0083199052436557,0.8370315001992874,0.8591297315510449,0.8966216370087828
2540,0.0399541289902986,8.657383789769618,0.5653021548255632,0.5047259348286732,0.857101769895539,9.626512454760316,0.6399902161540952,1.3208215803943997,200,2.077508947090822,0.9462217806178326,"<Vector (0.0000, 0.0000, 0.0000)>",82.47199799778699,,-792245.4302559027,435642.0294106237,-645454.7133442156,0.5588477230996061,0.4745450479674085,0.5440009028255997,0.280387181603691,0.265234936945031,0.2646635992012855,0.2950472955673904,0.2928939499475649,0.3143094869527676
2541,-0.2210733458807561,13.726949200469956,0.4681767086473504,1.6904016739602612,2.0304493429854067,8.822537285271176,0.9300844484841082,1.4383535497880018,200,1.3758394423782496,0.4824211800776453,"<Vector (0.0000, 0.0000, 0.0000)>",70.34242791592385,,482737.6992135595,331979.4342495231,-245146.4432376863,0.1135502664055691,0.1457657415533035,0.2348525958510013,0.0975403366446967,0.1757449837182472,0.2096527455166809,0.3856220397286587,0.3274981061477526,0.2632380107439925
2542,-0.0876682916500317,13.277180558444504,0.032262166601031,1.8292495530837725,1.691317318989788,6.038528940739004,0.6685353563652519,3.215025685851705,200,6.272287723241752,1.0148002394331646,"<Vector (0.0000, 0.0000, 0.0000)>",101.15182978823114,,-729526.4903380461,-903668.9314469796,-622030.6362448478,0.331636266391052,0.4020744643253247,0.4839579940914462,0.0013793620847493,0.5838243639771247,0.5677255149120615,0.1877817367590534,0.938920057485208,0.5398157639822915
2543,-0.0154399793785165,7.703442060054408,0.3638893496464218,0.2298531010036777,0.3988010578154384,6.812735432911041,0.6825307726214321,2.414026019044475,200,4.5173072843013165,0.4122545087351436,"<Vector (0.0000, 0.0000, 0.0000)>",149.58900253277412,,768523.6594988909,-7537.428795336396,90345.3452078579,0.4281363231703394,0.008256353336016,0.7409491976274833,0.9512742565246202,0.3048628303826275,0.3903901693412581,0.0913111866497777,0.0658516421030163,0.1027996522098422
2544,0.0433085344117439,8.60546329170876,0.347092389553698,0.6939029821271172,1.5768901454504611,8.175545530753686,0.4289174384997827,4.666615331302928,200,1.4159744860849053,0.373746795860245,"<Vector (0.0000, 0.0000, 0.0000)>",106.25197680585045,,52245.58753052377,910485.8968880236,283619.9827814379,0.4014079359341072,0.1106520196031832,0.0781086047059605,0.8181490702894719,0.8940875996664843,0.9395339852725992,0.5596900357029956,0.5338761677708901,0.5345632206837865
2545,-0.0314157711437242,7.405631842475751,0.4260044706307689,0.1503711051805469,0.614512740185186,11.700730504906613,0.784745970971729,4.355587149271268,200,3.7852226842134646,0.5660601035947026,"<Vector (0.0000, 0.0000, 0.0000)>",126.8956594599368,,-46909.02420261002,49766.21291948482,-917421.8810614732,0.599149078064465,0.1501232320489243,0.5836571284680664,0.0474126478712458,0.0444781267156954,0.0474943648448767,0.1481063919134493,0.2459582625138426,0.0858070933546637
2546,-0.0793928280781075,7.400721112425414,0.929914028402153,0.5291329670042944,1.484423775921608,14.85878555357552,0.7107934261817006,3.450708202552044,200,2.5978517887118486,0.4887986202488845,"<Vector (0.0000, 0.0000, 0.0000)>",114.64651108244068,,84909.9604881187,-967741.6522793848,813445.8756894073,0.6591784165221992,0.6613642027723402,0.6604035045988925,0.7431422102177158,0.8091042819359562,0.7676106353435672,0.1791003949719335,0.4779623222187873,0.052208982601769
2547,-0.0112140148451916,8.23741427958755,0.4001617512538555,1.9548819821180727,1.0445573213532224,7.076777059953386,0.3366698525379268,2.7955096979873586,200,2.7794954925151134,0.9530164386760342,"<Vector (0.0000, 0.0000, 0.0000)>",53.62157157496097,,386255.6047985661,213933.51877698,232878.8221549501,0.4580779804676343,0.1068072636835823,0.3632719350083399,0.1043788628110789,0.3245369948770195,0.4657425428630729,0.908566449776506,0.9665594083196454,0.4003483647301789
2548,-0.0782391232142123,11.883850042855078,0.7301565074662115,0.9575281942594543,3.2682703290590243,14.392650872083555,0.3203082724317748,2.84592061905465,200,4.141886326323255,0.5102581508223996,"<Vector (0.0000, 0.0000, 0.0000)>",68.48316361848617,,607076.937990359,506769.3921967363,142893.68618662003,0.9257256305451248,0.5430408476618777,0.5200784832757219,0.6728355695244633,0.676265348500684,0.6597660654650737,0.4493157039565489,0.4501111264673264,0.4506184300333836
2549,0.0983221906284365,1.8203319380706344,0.8054668015970977,0.4882137135212814,0.0490808204171004,14.312375126780722,0.7931330435790584,6.046076885111366,200,4.9532059049854364,0.5015655131141772,"<Vector (0.0000, 0.0000, 0.0000)>",134.3295492271574,,-92388.2269333679,728343.6716093323,184057.7343175735,0.665670236408414,0.1610304545365653,0.0914655309551096,0.1041837507121021,0.1149652536133269,0.1241562698906113,0.2766859061306401,0.7821134008682891,0.8564392648227344
2550,0.066187000156146,13.393126393049188,0.8601815359976088,1.5190744828356804,0.8410661027583495,7.395464521675978,0.607908973874129,2.134090532806356,200,5.2727760678233855,0.4161740669401856,"<Vector (0.0000, 0.0000, 0.0000)>",83.84741019961292,,833544.9915907935,571138.4580064653,-436118.0500456408,0.1481786824691588,0.972120406522856,0.9057585007527714,0.9052165605712847,0.8087245672899578,0.8902581399553245,0.0393635712197027,0.105407249428376,0.0588727548586381
2551,-0.0627559641730674,0.2594579107567124,0.8504425147484633,0.1846615511734439,2.4349673230472355,10.990496475379398,0.6716867048529489,4.924806321316044,200,1.2241684924195522,0.8405213770868066,"<Vector (0.0000, 0.0000, 0.0000)>",61.60940897690922,,-716529.7679159337,481379.2388937704,-286824.3779522154,0.0019837987356469,0.0228954940206771,0.0716680268692784,0.2321338898319227,0.1261792098761071,0.0585378214350757,0.2364791873731755,0.0532930052160142,0.1381120785955115
2552,0.0764237181945498,9.94026362048673,0.0747347978808541,1.5856721668875848,2.8283121842011725,12.70164620479759,0.2858988183074191,4.820184855664114,200,2.348066800361392,0.8639357935797634,"<Vector (0.0000, 0.0000, 0.0000)>",133.41188067728683,,-609571.0181034628,-994307.289217491,166214.61842226144,0.7120681712101007,0.5421697580848945,0.2225526720691464,0.6459751909462651,0.6014289327343694,0.4071621400059927,0.4177543963034189,0.3664424128228433,0.5037462620325376
2553,-0.1092942040717046,14.875062178961016,0.0970503337096744,1.2551471712964906,2.5303220647276348,14.998574301311944,0.9798170856028908,0.8996111006672151,200,5.25635845105904,0.6514801762276732,"<Vector (0.0000, 0.0000, 0.0000)>",114.48000987706278,,397956.0673930727,640299.7235315552,-646132.9957357337,0.3742335089349891,0.4759370088290608,0.3598543794590111,0.4853600542155036,0.5211086109149117,0.4498337488083422,0.5143802058877139,0.220521775714916,0.0599674677542333
2554,-0.0195606645606035,8.498175329410786,0.8181594920005506,1.7943560586307892,0.4731044488466267,6.4246599645620295,0.918338560100743,4.37025297687974,200,1.6339664424458202,0.928827030024894,"<Vector (0.0000, 0.0000, 0.0000)>",30.39770434876276,,-483379.09455988056,993944.5124991672,600365.5915293517,0.1350741734277713,0.8197355095958221,0.6163720172758126,0.3064891700176429,0.296054693604415,0.4546277044411143,0.0555088847420767,0.0087479306327356,0.0380062431954342
2555,0.1241714795068701,0.7734151726542421,0.0915692919589952,0.9756306436091116,0.58279631492857,13.30876855462774,0.261698292965586,6.182442516791798,200,5.45190182060708,0.3794159249801256,"<Vector (0.0000, 0.0000, 0.0000)>",111.63496884219748,,-225176.7637678533,402385.4049230167,-320834.1188843106,0.1470541154732165,0.0136596680797275,0.0755274891860337,0.4807960174886803,0.5293354855180205,0.1700686770937428,0.0381187309349997,0.0813905278556421,0.0786048063176177
2556,-0.1750011779879158,6.760280586096549,0.7240931895333893,1.588518161285524,1.8839704820972816,14.602017880652294,0.9911777904290452,0.2140074464971524,200,4.172800392727663,0.7890209693637225,"<Vector (0.0000, 0.0000, 0.0000)>",104.54726732004478,,129492.51696177968,-120833.26939059889,769686.5545803036,0.0107489191576317,0.0081050214347147,0.0112577619480653,0.0317432602262954,0.0249727647733497,0.0315286020191331,0.4456381024525,0.152492531565435,0.6676971510808348
2557,0.0470408472089196,14.671919596966225,0.7386134035401362,1.0194837977738116,3.3655919002982864,11.05072566021533,0.958962722172463,2.7774490518152146,200,4.700323589622207,0.8125440974906174,"<Vector (0.0000, 0.0000, 0.0000)>",107.2027120315157,,614574.7352659439,310486.0294926341,-343482.85469900025,0.6583346011743235,0.397654206610265,0.465871123249913,0.1723635663617274,0.1045717946169433,0.0722890237316055,0.0547040404363115,0.037106791766352,0.1740199237912628
2558,-0.0635232760695537,4.452712862070621,0.0283239200769922,0.8756853823744306,2.701103602399982,10.541902332274566,0.215461328190585,4.461907217147812,200,5.150353240755216,0.8261205707601806,"<Vector (0.0000, 0.0000, 0.0000)>",124.87634958949717,,-78505.05518205126,671667.5895840884,293959.9675064939,0.6976548833400811,0.6354239598199252,0.5292668257638992,0.4491590158030549,0.3775371660877008,0.2777881603384214,0.9572087683863376,0.4566256959479655,0.2510819668018736
2559,0.1383830341123802,3.656906697923214,0.5740178794107436,0.4218068144344673,1.2612521141241642,10.620139059401469,0.6643588763696089,5.91791028719214,200,0.0406487353217956,0.4061683247028866,"<Vector (0.0000, 0.0000, 0.0000)>",43.229459392495606,,-586367.4621077644,-547710.8765364191,380824.27255573473,0.0604207332787388,0.0649272277346776,0.0553558484421446,0.4725188235752162,0.4653784791845327,0.4679821711588246,0.7083533090341066,0.8453356680287915,0.1830066501573065
2560,-0.0254182358361283,2.8739996623148336,0.128477413600644,0.5002867567955476,3.517619821692453,10.329483862230196,0.42730165410499,2.969172386806892,200,1.7713034226093358,1.0108441394041774,"<Vector (0.0000, 0.0000, 0.0000)>",66.08933429340058,,829103.7522044382,625971.6770343105,976314.6120258186,0.3748033851227588,0.3688643957355824,0.3861700259420787,0.0693351951657204,0.9180280411925548,0.6670667091890498,0.0192836618054512,0.0272251844974976,9.959249121407768e-05
2561,-0.1620265453513746,11.663081188505728,0.104629257866044,0.3893593842473695,2.250171592856441,14.61328657844753,0.6182114283706828,0.7671535692862709,200,1.4887016823045152,0.3660636829664344,"<Vector (0.0000, 0.0000, 0.0000)>",55.81167072740077,,-754439.1455440235,-820706.4308949678,338186.9798918483,0.0366411118525686,0.0403137584860404,0.0073066108957973,0.4017786845505714,0.2355369521183852,0.2524282976793,0.0678839930995934,0.1211414412284157,0.5314852805026163
2562,-0.0436904453586404,9.110448833479,0.6917381307207421,1.9053023971543,0.0616228413836279,13.391329418413324,0.951341515033771,1.2901770445966183,200,3.2706626733434234,0.5993837310700558,"<Vector (0.0000, 0.0000, 0.0000)>",46.27664746204479,,-128031.24075336289,-266000.29103661,-43859.52586205804,0.9191120094832644,0.4104801462224046,0.4694117704881246,0.226440414667331,0.8999495391742552,0.5465381915630169,0.0334485386297273,0.1737008840458385,0.0028178562154409
2563,-0.0482877900868975,4.302363189133585,0.4199390094934981,0.391969617747806,2.1388678318382204,8.36266349403677,0.6404005164419152,0.0915470428444351,200,1.2029252619070394,1.0174654136459529,"<Vector (0.0000, 0.0000, 0.0000)>",31.44848502773784,,886111.7342569726,-784890.8740227282,-116017.85488847631,0.0050646601250265,0.002626979662492,0.0010707782736152,0.3448607904463293,0.1178880698176199,0.263184012974677,0.6752071788468517,0.4195010315063629,0.1334988089800511
2564,0.0522210801566875,5.57333328312604,0.6979229788673645,0.9847559994560418,0.7838997113364137,9.29743818191946,0.5794981897006155,2.781346362730838,200,3.798715827216229,0.971416141854928,"<Vector (0.0000, 0.0000, 0.0000)>",44.18508380603001,,458315.9675114844,-19637.838026846177,732454.2411070717,0.4332583169725855,0.6145460443357096,0.4522455934966167,0.2721138740456291,0.2759575655711969,0.2767394660998434,0.2103983614826686,0.2171272312284327,0.1530799810220001
2565,-0.0215167879518971,14.716618470678444,0.3851957580696309,1.352587193650434,3.431103879894185,10.24272404370956,0.7120435438924959,0.4874654644965696,200,0.4680081814184179,0.6656757734413532,"<Vector (0.0000, 0.0000, 0.0000)>",59.54258921974208,,-704844.7836219608,714645.7899153456,-368855.8996855572,0.3129898590683568,0.2114494370447436,0.308754523769062,0.2383375323098072,0.2368672279149302,0.2216568076741839,0.9359450270556146,0.8377793707378416,0.9005509477721979
2566,-0.0328694289562332,4.855044662895414,0.4362860672637325,0.9236561233308308,0.7749999691630629,11.284774441012331,0.3961491125255009,3.052424096612536,200,3.416603356811197,0.8734080812928711,"<Vector (0.0000, 0.0000, 0.0000)>",136.81519881375226,,-940344.3479116148,457781.1201423127,-7541.876145306393,0.3873116064115554,0.3855597095022188,0.3909273921873161,0.4119297727622187,0.3998413093010594,0.6245667788008396,0.4980474384924542,0.3085362738508686,0.2979388526509244
2567,0.0165888538051001,9.864812343878942,0.7931849409426762,1.7162939159548494,2.804860439834697,15.782400022059504,0.4277319032909289,2.790678735610149,200,4.206120066105967,0.553251646296555,"<Vector (0.0000, 0.0000, 0.0000)>",43.4997072644709,,-118084.51564143844,428540.2863918589,-88236.95930299489,0.8803581366795572,0.5573677431015855,0.5551624855444839,0.230297441959422,0.4264012849539943,0.2167944569840856,0.7726703271923321,0.7280013403676049,0.7452713018711207
2568,-0.0772741693683449,0.7889277333946698,0.8770647024124969,0.3650053578511003,0.7420977691872421,13.783488222286287,0.9060644740649376,4.8298472998548165,200,5.593038764111639,0.6681693918050378,"<Vector (0.0000, 0.0000, 0.0000)>",43.48742202780897,,-699454.2268689835,313553.3408048707,-965122.8392946876,0.2657677279890269,0.2135940273194178,0.0861263639257169,0.6875546076593676,0.8843262333585026,0.3005468033866171,0.0852381542088241,0.2095293667873888,0.2431041693350939
2569,-0.0384058303159643,6.454172153184122,0.0032717039390042,0.3928546497739109,0.3470902511383045,14.145127018661906,0.9385532938651382,3.654418070310734,200,4.801129497205041,0.8028111814939934,"<Vector (0.0000, 0.0000, 0.0000)>",89.5494332000915,,-544839.2389000019,-666387.6794413154,-224275.00457487267,0.5665416574869899,0.5257843139681581,0.7318394124448218,0.5124807668582814,0.5372852406058597,0.4378457398840792,0.4869625711615787,0.6948668907850694,0.2064882893417431
2570,0.0337416690343627,13.611529032287432,0.9820818091966766,0.0582372202516305,2.5050129152650973,7.606587582198307,0.947401078969301,0.3971106027716923,200,4.155450702030105,0.8440790531981819,"<Vector (0.0000, 0.0000, 0.0000)>",86.78833315009058,,-730378.5985870329,-913893.804622944,595545.9616963961,0.1208908653728437,0.1220446389737007,0.2328640651392137,0.0576737959171383,0.6426801336729012,0.6857308567838277,0.0037846798038657,0.0340982236428464,0.0126268999397665
2571,-0.0013967559056259,6.2638139239751975,0.2860191033253254,0.3009462689657538,0.8081817766634032,12.858009573443924,0.922447632143935,1.2773116916949814,200,4.986129705838744,0.5290584211914716,"<Vector (0.0000, 0.0000, 0.0000)>",147.43903597292228,,-288122.0403713486,573315.7179071275,-695045.3419808584,0.4357304290934879,0.4593198722230452,0.2316818565188065,0.0224247764432808,0.0094918257415587,0.0188476659720186,0.4529984118679375,0.2654209739516033,0.3993153220584186
2572,0.0993124932480932,12.742034868849135,0.4912067880967129,1.7967687640228882,0.8595175508292319,10.821510467688832,0.9021214241985168,5.042144827224876,200,0.8611831059322824,0.793649410761506,"<Vector (0.0000, 0.0000, 0.0000)>",97.37173176128393,,-377659.963004129,-434503.34085812606,-557328.148414122,0.1284437402428941,0.093395173576339,0.117525465760949,0.3679621198575942,0.2268075061123228,0.4945257196029506,0.4988119602352424,0.1457343595694825,0.0473154809536831
2573,-0.0909201854635688,12.518735157744327,0.2549068439850559,1.454413403360035,3.4847961356114125,12.90610428245754,0.5781891879523577,3.966065984209032,200,2.414384355176261,0.4583959700973358,"<Vector (0.0000, 0.0000, 0.0000)>",83.45274320221665,,-759967.9584431867,673416.5658786241,226170.4840556616,0.0426570944565641,0.0465537814937431,0.0204949206590868,0.0982426405325668,0.07808567794019,0.1070355222779969,0.3422107107377533,0.4511864530712476,0.463450489888912
2574,-0.1349871480904864,2.8851660786808946,0.3476404925128358,0.9521089692862108,3.896148133735171,9.260763822493963,0.5689729180596261,4.424668405434827,200,1.7972273764544169,1.024193452898891,"<Vector (0.0000, 0.0000, 0.0000)>",118.2007045747885,,-743066.3049115278,-278515.7560646704,-463305.78263649775,0.390972051313717,0.0688343064433566,0.0399566769521481,0.0205060838425945,0.1571349599964948,0.839282651504235,0.9912525693187786,0.1778400797999406,0.2033019690431718
2575,-0.0879407729487727,1.6585922181984614,0.888535630410899,1.1780878586996593,1.6200334631314828,12.23613896439193,0.852015960046695,2.2158226573347086,200,5.554027823172505,0.8641039543154498,"<Vector (0.0000, 0.0000, 0.0000)>",94.66558579168822,,-418190.44378193095,-4681.850129910279,-805284.5528174009,0.6066251829314332,0.2379484780457056,0.1765607235890211,0.4560492375011475,0.6838393069745874,0.5866847493217003,0.2319152525815098,0.2346782851425945,0.3219501952825697
2576,0.013681391021848,4.534348488100136,0.5936523527903905,1.920076843566508,3.076374474985053,6.155433295071441,0.5318419435275544,2.773297041834073,200,5.724041109658229,0.8751464262662834,"<Vector (0.0000, 0.0000, 0.0000)>",76.85817391471849,,892070.9476788449,-566248.6032477816,218457.52050963696,0.0411443150687057,0.0458791230013915,0.0204628713243246,0.2167717185374496,0.3373797472570287,0.2607169850319538,0.475791513015554,0.3740441707753802,0.4841488556021398
2577,0.1122820771261857,3.172386446804804,0.749489565658964,1.5534695019707518,0.5977800212467499,12.279561993165942,0.9326914471287971,1.030144658191327,200,5.616745760446798,0.8942182450464875,"<Vector (0.0000, 0.0000, 0.0000)>",120.64304923121828,,-915269.494468338,73041.96823738958,919244.8689700617,0.5759136821028394,0.5775951225121817,0.5934731894502496,0.0023921948712234,0.0029435796948926,0.0033829973435741,0.3957987796325031,0.4791408639742364,0.4309029420587833
2578,-0.0510707078522924,8.886551021103859,0.8117679303912018,1.4331900034217977,1.4844055279249837,8.026655625136415,0.7358844344049407,3.877066136803061,200,0.3194085347461807,0.4439251420290958,"<Vector (0.0000, 0.0000, 0.0000)>",134.01007088280744,,95899.9258851842,209342.38760937657,-760140.5634449719,0.1347258230011191,0.4716795755307441,0.1921133043423282,0.0151393674504668,0.9826983492793282,0.616448103570864,0.4042175135711603,0.3914717907079396,0.4026081799645309
2579,-0.158496362015053,0.5484210649728333,0.8980873788185425,0.1301364241071831,1.1874291555543608,12.898591165506168,0.5272885869654231,5.964243052605725,200,3.370138007587286,0.6283733987978353,"<Vector (0.0000, 0.0000, 0.0000)>",40.08807469302288,,-927099.9731703224,104851.74331927976,-837591.1592265506,0.2872041104751969,0.2864279483284783,0.2861846236238741,0.3018434432116014,0.2203583036439109,0.2890325897041066,0.4852074164480592,0.8253087127151386,0.7892574760529139
2580,-0.0745894179514736,3.003710502597507,0.3501092079794441,0.7772160189788064,0.4264112873353141,9.793605901931713,0.2589762260116884,1.3316987972849672,200,5.72090122170106,0.7901407754602914,"<Vector (0.0000, 0.0000, 0.0000)>",30.23914259369226,,524935.3475053955,-875057.0681586232,-598863.4403994828,0.4216195479082962,0.4162752042653547,0.451249913617286,0.4219404987983253,0.4614594296890433,0.2739366132673229,0.8642102955720781,0.4039407887073089,0.7146327392262858
